product_id,name,total_sales,date
RD,Rider,23254,2018-10-30
RD,Rider,23254,2019-02-06
RM,RubyMine,23240,2018-05-16
RD,Rider,23240,2018-04-07
DB,DataGrip,23240,2018-06-22
RM,RubyMine,23240,2019-04-27
RS,ReSharper,23240,2019-02-07
RD,Rider,23240,2018-04-02
RS,ReSharper,23226,2019-04-01
RD,Rider,23226,2019-05-07
RD,Rider,23226,2018-09-03
RS,ReSharper,23226,2018-02-05
RS,ReSharper,23226,2018-08-06
DB,DataGrip,23220,2018-11-04
RM,RubyMine,23220,2019-04-08
RD,Rider,23212,2019-02-02
RD,Rider,23212,2018-04-25
RD,Rider,23212,2018-01-28
RS,ReSharper,23212,2018-07-08
DB,DataGrip,23200,2018-06-16
DB,DataGrip,23200,2018-06-13
RM,RubyMine,23200,2018-10-10
DB,DataGrip,23200,2019-05-01
RM,RubyMine,23200,2019-03-05
DB,DataGrip,23200,2018-03-13
RS,ReSharper,23198,2018-10-31
RS,ReSharper,23198,2018-08-05
RD,Rider,23184,2018-08-19
RS,ReSharper,23184,2018-06-22
RD,Rider,23184,2018-07-28
RS,ReSharper,23184,2018-06-25
DB,DataGrip,23180,2019-03-28
DB,DataGrip,23180,2018-07-13
RM,RubyMine,23180,2018-06-02
RM,RubyMine,23180,2018-04-11
RS,ReSharper,23170,2019-02-17
RS,ReSharper,23170,2019-05-05
RD,Rider,23170,2018-01-04
RD,Rider,23170,2018-12-10
DB,DataGrip,23160,2018-11-19
RM,RubyMine,23160,2018-06-04
RM,RubyMine,23160,2019-03-03
DB,DataGrip,23160,2019-02-28
RD,Rider,23156,2018-04-22
RD,Rider,23156,2018-03-14
RS,ReSharper,23156,2018-06-04
RS,ReSharper,23142,2019-01-26
RS,ReSharper,23142,2019-02-28
RM,RubyMine,23140,2019-02-07
DB,DataGrip,23140,2018-09-26
RM,RubyMine,23140,2019-01-07
RM,RubyMine,23140,2018-08-14
DB,DataGrip,23140,2018-05-28
RM,RubyMine,23140,2019-03-04
DB,DataGrip,23140,2018-02-16
DB,DataGrip,23140,2018-08-07
RS,ReSharper,23128,2018-09-22
DB,DataGrip,23120,2018-06-09
RM,RubyMine,23120,2018-02-02
RS,ReSharper,23114,2019-04-21
DB,DataGrip,23100,2019-04-21
RD,Rider,23100,2018-03-20
DB,DataGrip,23100,2019-04-08
II,IntelliJ IDEA,23100,2019-06-23
RS,ReSharper,23100,2018-04-30
RM,RubyMine,23100,2019-03-11
RS,ReSharper,23100,2018-03-13
RD,Rider,23100,2019-04-07
RM,RubyMine,23100,2018-11-17
YT,YouTrack InCloud,23100,2019-06-27
RD,Rider,23100,2018-01-22
RM,RubyMine,23100,2019-03-18
DB,DataGrip,23100,2018-04-06
RD,Rider,23086,2018-05-24
RS,ReSharper,23086,2018-05-19
RS,ReSharper,23086,2018-12-22
RM,RubyMine,23080,2019-03-01
RM,RubyMine,23080,2018-09-24
RS,ReSharper,23072,2018-09-15
DB,DataGrip,23060,2019-03-15
DB,DataGrip,23060,2019-01-29
RM,RubyMine,23060,2018-03-03
RM,RubyMine,23060,2018-11-14
RD,Rider,23058,2018-02-28
RS,ReSharper,23058,2018-04-26
RS,ReSharper,23058,2018-02-08
RS,ReSharper,23058,2018-07-11
RS,ReSharper,23058,2018-01-20
RS,ReSharper,23044,2018-06-20
RD,Rider,23044,2018-12-08
RD,Rider,23044,2018-04-06
RD,Rider,23044,2018-10-25
DB,DataGrip,23040,2018-01-22
RM,RubyMine,23040,2018-10-05
DB,DataGrip,23040,2018-08-03
RM,RubyMine,23040,2018-08-21
RM,RubyMine,23040,2018-03-14
RM,RubyMine,23040,2019-03-28
RS,ReSharper,23030,2019-03-30
RS,ReSharper,23030,2018-02-22
RM,RubyMine,23020,2018-02-06
RM,RubyMine,23020,2018-02-13
RS,ReSharper,23016,2018-04-17
RS,ReSharper,23016,2018-04-16
RS,ReSharper,23016,2018-10-03
RS,ReSharper,23002,2019-06-05
RS,ReSharper,23002,2018-04-25
RM,RubyMine,23000,2018-01-31
DB,DataGrip,23000,2018-05-12
DB,DataGrip,23000,2018-09-17
RM,RubyMine,23000,2018-10-02
RD,Rider,22988,2019-04-16
RS,ReSharper,22988,2019-04-07
RS,ReSharper,22988,2019-03-01
DB,DataGrip,22980,2018-03-04
RM,RubyMine,22980,2018-06-20
DB,DataGrip,22980,2018-11-13
DB,DataGrip,22980,2018-06-20
RD,Rider,22974,2018-10-01
RS,ReSharper,22974,2019-03-16
RD,Rider,22974,2018-08-18
RD,Rider,22974,2019-03-10
RS,ReSharper,22974,2018-03-08
RD,Rider,22960,2018-03-15
DB,DataGrip,22960,2019-01-26
RD,Rider,22960,2018-09-16
RS,ReSharper,22960,2018-03-21
RD,Rider,22960,2018-05-17
RD,Rider,22960,2018-11-07
RD,Rider,22946,2018-06-09
RS,ReSharper,22946,2018-09-17
RS,ReSharper,22946,2018-08-17
RM,RubyMine,22940,2018-03-24
DB,DataGrip,22940,2019-03-21
DB,DataGrip,22940,2018-06-08
RM,RubyMine,22940,2019-04-19
RD,Rider,22932,2019-03-14
RS,ReSharper,22932,2018-12-15
RS,ReSharper,22932,2018-02-10
RS,ReSharper,22932,2018-09-20
RD,Rider,22932,2018-05-12
RS,ReSharper,22932,2018-12-27
DB,DataGrip,22920,2018-12-03
RM,RubyMine,22920,2019-02-20
RS,ReSharper,22918,2018-01-25
RD,Rider,22918,2018-10-02
RS,ReSharper,22904,2018-06-17
RS,ReSharper,22904,2018-06-23
RS,ReSharper,22904,2018-10-06
RS,ReSharper,22904,2018-12-24
RM,RubyMine,22900,2018-05-12
DB,DataGrip,22900,2018-02-01
RM,RubyMine,22900,2018-03-17
RM,RubyMine,22900,2018-12-27
RM,RubyMine,22900,2018-02-23
RD,Rider,22890,2018-08-05
RS,ReSharper,22890,2018-07-09
RS,ReSharper,22890,2018-11-10
RD,Rider,22890,2019-02-18
RD,Rider,22876,2018-10-04
RD,Rider,22876,2019-02-27
RS,ReSharper,22862,2018-11-09
RD,Rider,22862,2019-03-07
RD,Rider,22862,2018-10-17
RD,Rider,22862,2018-03-19
DB,DataGrip,22860,2018-06-12
DB,DataGrip,22860,2018-07-09
RS,ReSharper,22848,2018-12-17
RD,Rider,22848,2019-05-12
RD,Rider,22848,2018-04-23
RS,ReSharper,22848,2018-12-03
DB,DataGrip,22840,2018-04-19
DB,DataGrip,22840,2018-04-27
RM,RubyMine,22840,2018-11-29
DB,DataGrip,22840,2018-09-06
RD,Rider,22834,2018-10-11
RD,Rider,22834,2018-12-26
RS,ReSharper,22834,2019-01-30
RS,ReSharper,22834,2019-05-16
RS,ReSharper,22834,2018-05-15
RS,ReSharper,22834,2019-04-06
RD,Rider,22834,2018-09-21
RS,ReSharper,22834,2018-07-23
RS,ReSharper,22820,2018-12-08
DB,DataGrip,22820,2018-06-14
RS,ReSharper,22820,2019-02-12
RS,ReSharper,22820,2019-01-27
RS,ReSharper,22820,2018-02-11
RS,ReSharper,22820,2019-05-22
RD,Rider,22820,2018-10-23
RS,ReSharper,22806,2018-07-30
RS,ReSharper,22806,2018-04-14
RD,Rider,22806,2018-03-25
RD,Rider,22806,2018-07-16
RS,ReSharper,22806,2018-05-07
DB,DataGrip,22800,2019-03-24
RM,RubyMine,22800,2019-06-06
DB,DataGrip,22800,2019-01-24
DB,DataGrip,22800,2019-06-08
RD,Rider,22792,2018-06-05
RD,Rider,22792,2018-03-06
RM,RubyMine,22780,2018-06-27
DB,DataGrip,22780,2018-03-24
RM,RubyMine,22780,2018-08-08
DB,DataGrip,22780,2019-05-04
RM,RubyMine,22780,2018-02-18
RS,ReSharper,22778,2018-05-13
RD,Rider,22778,2019-02-13
RS,ReSharper,22764,2018-12-29
RD,Rider,22764,2018-10-21
RD,Rider,22764,2018-01-10
RS,ReSharper,22764,2019-03-20
RD,Rider,22764,2018-10-08
DB,DataGrip,22760,2019-05-18
RM,RubyMine,22760,2018-05-08
DB,DataGrip,22760,2018-05-04
RM,RubyMine,22760,2018-08-09
DB,DataGrip,22760,2019-02-22
DB,DataGrip,22760,2018-02-23
RD,Rider,22750,2018-08-15
RD,Rider,22750,2018-03-07
RS,ReSharper,22750,2018-09-28
RM,RubyMine,22740,2018-12-14
RM,RubyMine,22740,2018-11-23
RM,RubyMine,22740,2019-06-04
DB,DataGrip,22740,2019-04-07
RM,RubyMine,22740,2018-10-03
RS,ReSharper,22736,2019-06-01
RS,ReSharper,22736,2018-03-22
RD,Rider,22736,2019-02-07
RD,Rider,22736,2018-11-14
RS,ReSharper,22736,2018-05-09
RS,ReSharper,22722,2018-01-06
RS,ReSharper,22722,2018-07-14
RD,Rider,22722,2018-06-06
RM,RubyMine,22720,2018-09-09
DB,DataGrip,22720,2019-03-26
RM,RubyMine,22720,2018-03-19
RD,Rider,22708,2018-06-08
RM,RubyMine,22700,2019-03-17
DB,DataGrip,22700,2018-12-13
DB,DataGrip,22700,2019-04-14
DB,DataGrip,22700,2018-03-29
RM,RubyMine,22700,2018-08-16
RM,RubyMine,22700,2019-01-29
RS,ReSharper,22694,2018-11-03
RD,Rider,22694,2019-02-04
RD,Rider,22694,2018-03-29
RD,Rider,22694,2018-02-24
RD,Rider,22694,2018-05-15
RD,Rider,22680,2018-11-09
RM,RubyMine,22680,2018-02-12
RS,ReSharper,22680,2018-12-28
RD,Rider,22680,2018-04-29
RM,RubyMine,22680,2018-12-24
RD,Rider,22666,2018-08-25
RD,Rider,22666,2019-04-05
RD,Rider,22666,2018-05-13
RM,RubyMine,22660,2019-02-18
RM,RubyMine,22660,2018-03-28
RS,ReSharper,22652,2018-12-31
RD,Rider,22652,2019-05-03
RD,Rider,22652,2018-12-09
RD,Rider,22652,2019-01-01
RD,Rider,22652,2018-12-31
RD,Rider,22652,2018-05-21
RM,RubyMine,22640,2018-04-14
DB,DataGrip,22640,2019-04-26
RM,RubyMine,22640,2018-11-06
DB,DataGrip,22640,2018-08-06
RD,Rider,22638,2019-05-19
RS,ReSharper,22638,2018-06-18
RD,Rider,22638,2018-05-22
RS,ReSharper,22638,2019-02-10
RD,Rider,22624,2018-08-16
RS,ReSharper,22624,2018-01-16
RS,ReSharper,22624,2018-09-01
RM,RubyMine,22620,2018-08-05
RM,RubyMine,22620,2018-05-17
DB,DataGrip,22620,2018-07-31
RM,RubyMine,22600,2018-06-26
RS,ReSharper,22596,2019-03-24
RD,Rider,22596,2018-03-17
RD,Rider,22596,2018-02-10
RD,Rider,22596,2018-07-02
RS,ReSharper,22582,2018-11-15
RS,ReSharper,22582,2019-04-28
RS,ReSharper,22582,2018-11-16
RS,ReSharper,22582,2018-07-12
RS,ReSharper,22582,2018-02-27
DB,DataGrip,22580,2019-06-01
DB,DataGrip,22580,2018-02-06
RM,RubyMine,22580,2018-10-01
DB,DataGrip,22580,2018-08-18
DB,DataGrip,22580,2019-03-04
RS,ReSharper,22568,2018-01-23
RS,ReSharper,22568,2018-03-05
RS,ReSharper,22568,2018-09-03
RD,Rider,22568,2018-07-09
RM,RubyMine,22560,2018-05-15
DB,DataGrip,22560,2019-06-05
RD,Rider,22554,2018-01-29
RD,Rider,22554,2018-07-21
RD,Rider,22554,2018-03-16
RS,ReSharper,22554,2018-12-05
II,IntelliJ IDEA,22550,2019-06-27
RS,ReSharper,22540,2018-05-22
RS,ReSharper,22540,2019-06-07
DB,DataGrip,22540,2019-06-11
RM,RubyMine,22540,2018-10-15
RS,ReSharper,22526,2018-08-11
RS,ReSharper,22526,2018-10-28
RS,ReSharper,22526,2018-05-24
RD,Rider,22526,2018-09-14
RD,Rider,22526,2018-11-16
DB,DataGrip,22520,2018-10-10
DB,DataGrip,22520,2018-10-18
DB,DataGrip,22520,2018-02-12
DB,DataGrip,22520,2018-12-09
DB,DataGrip,22520,2019-01-31
RS,ReSharper,22512,2019-01-18
DB,DataGrip,22500,2019-03-31
RS,ReSharper,22498,2019-01-15
RD,Rider,22498,2019-01-25
RD,Rider,22498,2018-10-28
RD,Rider,22484,2019-01-09
RS,ReSharper,22484,2019-02-03
DB,DataGrip,22480,2019-03-07
DB,DataGrip,22480,2019-04-03
DB,DataGrip,22480,2018-04-07
DB,DataGrip,22480,2019-02-24
RM,RubyMine,22480,2019-02-01
RS,ReSharper,22470,2018-09-06
RD,Rider,22470,2019-03-21
RS,ReSharper,22470,2018-06-30
RM,RubyMine,22460,2018-07-02
RM,RubyMine,22460,2018-06-29
DB,DataGrip,22460,2018-10-17
RM,RubyMine,22460,2019-05-31
RS,ReSharper,22456,2019-04-27
RD,Rider,22456,2018-05-03
RD,Rider,22456,2018-04-14
RS,ReSharper,22442,2018-05-12
DB,DataGrip,22440,2019-05-16
RM,RubyMine,22440,2018-05-18
RM,RubyMine,22440,2018-11-27
RM,RubyMine,22440,2018-07-30
RS,ReSharper,22428,2018-08-25
RS,ReSharper,22428,2018-11-24
DB,DataGrip,22420,2018-04-09
DB,DataGrip,22420,2019-06-16
RD,Rider,22414,2018-06-01
RS,ReSharper,22414,2018-11-22
RD,Rider,22414,2018-05-02
RS,ReSharper,22414,2018-03-24
RD,Rider,22414,2019-01-24
RD,Rider,22414,2018-04-27
RD,Rider,22400,2018-04-05
RD,Rider,22400,2019-01-08
DB,DataGrip,22400,2018-07-27
RS,ReSharper,22400,2018-07-15
RS,ReSharper,22400,2019-04-25
RS,ReSharper,22400,2019-03-21
RD,Rider,22386,2018-07-13
RD,Rider,22386,2018-09-08
RS,ReSharper,22386,2018-02-07
RS,ReSharper,22386,2018-08-07
RM,RubyMine,22380,2019-01-26
RM,RubyMine,22380,2018-01-16
RM,RubyMine,22380,2018-11-22
RS,ReSharper,22372,2018-02-09
RD,Rider,22372,2018-09-28
RD,Rider,22372,2018-08-03
RM,RubyMine,22360,2018-05-10
RM,RubyMine,22360,2018-07-26
RD,Rider,22358,2019-02-26
RD,Rider,22358,2018-07-19
RD,Rider,22358,2019-01-22
RD,Rider,22358,2018-08-02
RD,Rider,22344,2019-03-31
RD,Rider,22344,2018-01-02
RM,RubyMine,22340,2018-06-25
RM,RubyMine,22340,2018-12-11
RM,RubyMine,22340,2018-09-06
RM,RubyMine,22340,2019-05-10
RS,ReSharper,22330,2019-05-08
RS,ReSharper,22330,2018-08-01
RD,Rider,22330,2018-06-19
RD,Rider,22316,2018-08-26
RD,Rider,22316,2019-01-18
RS,ReSharper,22302,2018-03-07
RD,Rider,22302,2018-11-11
RS,ReSharper,22302,2018-10-25
RS,ReSharper,22302,2019-02-27
RS,ReSharper,22302,2018-03-19
DB,DataGrip,22300,2018-04-16
DB,DataGrip,22300,2018-10-22
RD,Rider,22288,2018-11-30
DB,DataGrip,22280,2019-01-07
DB,DataGrip,22280,2019-05-24
RM,RubyMine,22280,2018-02-04
RD,Rider,22274,2018-06-13
RS,ReSharper,22260,2019-06-02
RS,ReSharper,22260,2018-11-20
RS,ReSharper,22260,2018-12-01
RS,ReSharper,22260,2018-08-15
RD,Rider,22260,2018-01-01
RS,ReSharper,22246,2018-11-02
RS,ReSharper,22246,2019-04-15
DB,DataGrip,22240,2019-01-08
RM,RubyMine,22240,2018-05-21
RM,RubyMine,22240,2018-03-10
DB,DataGrip,22240,2018-12-06
DB,DataGrip,22240,2018-11-15
RS,ReSharper,22232,2018-07-26
RD,Rider,22232,2018-09-18
RM,RubyMine,22220,2018-04-20
RM,RubyMine,22220,2019-05-12
RM,RubyMine,22220,2018-10-22
DB,DataGrip,22220,2018-09-08
RD,Rider,22218,2018-04-18
RD,Rider,22204,2019-04-14
RM,RubyMine,22200,2018-12-22
RM,RubyMine,22200,2018-05-05
RD,Rider,22190,2019-03-01
DB,DataGrip,22180,2019-01-28
DB,DataGrip,22180,2018-02-11
DB,DataGrip,22180,2018-04-26
RS,ReSharper,22176,2019-03-15
RS,ReSharper,22176,2018-11-23
RS,ReSharper,22176,2019-02-08
RS,ReSharper,22176,2019-01-08
RD,Rider,22176,2019-03-19
RS,ReSharper,22162,2019-02-06
RD,Rider,22162,2019-06-02
RS,ReSharper,22162,2018-12-26
RS,ReSharper,22162,2018-11-26
RM,RubyMine,22160,2019-01-31
RM,RubyMine,22160,2019-05-01
RD,Rider,22148,2018-06-16
RD,Rider,22148,2018-02-01
RS,ReSharper,22148,2019-04-08
RM,RubyMine,22140,2018-06-24
RM,RubyMine,22140,2018-03-20
RM,RubyMine,22140,2019-06-02
DB,DataGrip,22140,2018-01-26
RM,RubyMine,22140,2018-07-01
RD,Rider,22134,2018-04-17
DB,DataGrip,22120,2019-06-04
RS,ReSharper,22106,2018-08-31
RM,RubyMine,22100,2018-06-12
RM,RubyMine,22100,2018-10-06
RM,RubyMine,22100,2018-02-01
RM,RubyMine,22100,2019-02-14
RS,ReSharper,22092,2018-08-08
RS,ReSharper,22092,2018-11-25
RS,ReSharper,22092,2018-04-05
RS,ReSharper,22092,2019-04-30
RS,ReSharper,22092,2018-07-06
RD,Rider,22092,2018-12-16
RD,Rider,22092,2018-09-06
DB,DataGrip,22080,2018-08-04
DB,DataGrip,22080,2019-01-22
DB,DataGrip,22080,2018-11-23
DB,DataGrip,22080,2019-01-15
RS,ReSharper,22078,2018-11-14
RD,Rider,22078,2018-03-31
RS,ReSharper,22064,2018-05-03
DB,DataGrip,22060,2018-08-23
DB,DataGrip,22060,2018-04-05
DB,DataGrip,22060,2018-03-02
RS,ReSharper,22050,2018-08-12
RM,RubyMine,22040,2019-03-30
RM,RubyMine,22040,2019-01-16
RD,Rider,22036,2019-02-20
RS,ReSharper,22022,2018-11-21
RD,Rider,22022,2018-10-22
DB,DataGrip,22020,2019-04-25
DB,DataGrip,22020,2019-02-02
DB,DataGrip,22020,2018-05-30
RS,ReSharper,22008,2019-03-12
RD,Rider,22008,2019-06-06
RS,ReSharper,22008,2018-10-19
RM,RubyMine,22000,2019-01-27
RM,RubyMine,22000,2018-07-31
YT,YouTrack InCloud,22000,2019-06-29
RD,Rider,21994,2019-04-04
RD,Rider,21994,2018-02-27
RS,ReSharper,21980,2018-08-22
RS,ReSharper,21980,2018-01-14
RS,ReSharper,21980,2018-03-30
RD,Rider,21980,2019-02-03
RM,RubyMine,21980,2018-01-21
RS,ReSharper,21980,2019-01-09
DB,DataGrip,21980,2018-05-10
RD,Rider,21966,2018-09-07
RS,ReSharper,21966,2018-07-13
RD,Rider,21966,2019-02-11
RS,ReSharper,21966,2019-03-06
RD,Rider,21966,2018-11-03
RM,RubyMine,21960,2018-12-01
RD,Rider,21952,2019-06-04
RM,RubyMine,21940,2018-06-18
RM,RubyMine,21940,2018-07-17
DB,DataGrip,21940,2018-05-21
RM,RubyMine,21940,2018-05-29
RD,Rider,21938,2018-02-11
RS,ReSharper,21924,2018-01-07
RD,Rider,21910,2018-04-11
DB,DataGrip,21900,2019-05-12
RS,ReSharper,21896,2019-04-10
RD,Rider,21896,2018-01-27
RD,Rider,21896,2018-03-27
DB,DataGrip,21880,2018-02-10
DB,DataGrip,21880,2018-01-21
DB,DataGrip,21880,2018-12-23
DB,DataGrip,21880,2018-09-19
RD,Rider,21868,2018-08-24
RS,ReSharper,21868,2018-03-10
RM,RubyMine,21860,2019-04-17
RM,RubyMine,21860,2018-02-14
DB,DataGrip,21860,2019-02-05
RM,RubyMine,21860,2018-09-15
RS,ReSharper,21854,2018-08-14
RS,ReSharper,21854,2018-11-07
RD,Rider,21854,2019-04-26
RM,RubyMine,21840,2018-03-09
RD,Rider,21840,2019-03-15
RS,ReSharper,21826,2018-03-16
DB,DataGrip,21820,2018-10-05
DB,DataGrip,21820,2019-03-05
RM,RubyMine,21820,2019-04-20
RM,RubyMine,21820,2018-07-11
DB,DataGrip,21820,2018-11-11
RM,RubyMine,21820,2018-05-31
DB,DataGrip,21820,2019-05-09
RM,RubyMine,21820,2018-06-11
RD,Rider,21798,2019-05-14
RD,Rider,21798,2018-10-31
RS,ReSharper,21798,2019-01-28
RD,Rider,21784,2018-04-24
RM,RubyMine,21780,2019-04-18
RM,RubyMine,21780,2018-08-10
RD,Rider,21770,2018-04-12
RD,Rider,21770,2019-06-11
RS,ReSharper,21756,2019-04-12
RD,Rider,21756,2019-05-27
DB,DataGrip,21740,2019-02-23
DB,DataGrip,21740,2018-07-28
RD,Rider,21728,2019-04-09
RD,Rider,21728,2018-02-22
RD,Rider,21728,2018-08-07
RD,Rider,21728,2018-02-20
RM,RubyMine,21720,2019-01-03
RM,RubyMine,21720,2018-12-26
DB,DataGrip,21720,2018-12-15
RM,RubyMine,21680,2018-10-09
RM,RubyMine,21680,2018-02-09
RM,RubyMine,21660,2018-12-05
DB,DataGrip,21660,2018-02-08
RM,RubyMine,21660,2018-05-22
RD,Rider,21658,2018-09-02
RS,ReSharper,21644,2019-04-04
RD,Rider,21644,2018-03-11
DB,DataGrip,21640,2018-03-08
RM,RubyMine,21640,2018-01-17
RD,Rider,21630,2019-01-19
RD,Rider,21630,2018-04-26
RS,ReSharper,21630,2018-08-16
RS,ReSharper,21630,2019-02-20
RM,RubyMine,21620,2018-05-13
RM,RubyMine,21620,2018-11-15
RS,ReSharper,21616,2018-09-07
YT,YouTrack InCloud,21600,2019-06-22
RD,Rider,21588,2018-06-12
RD,Rider,21588,2018-07-10
RS,ReSharper,21588,2018-03-25
RS,ReSharper,21588,2018-09-21
RD,Rider,21588,2018-08-27
DB,DataGrip,21580,2018-03-28
DB,DataGrip,21580,2019-02-09
DB,DataGrip,21580,2018-02-05
DB,DataGrip,21580,2018-10-19
DB,DataGrip,21580,2018-12-27
RD,Rider,21574,2019-05-06
RD,Rider,21574,2019-03-02
RS,ReSharper,21574,2019-05-28
RS,ReSharper,21574,2018-02-21
DB,DataGrip,21560,2019-01-13
RD,Rider,21560,2018-01-25
DB,DataGrip,21560,2018-07-19
RD,Rider,21546,2018-01-12
RD,Rider,21546,2018-06-18
RD,Rider,21546,2018-09-30
RS,ReSharper,21532,2019-01-21
RS,ReSharper,21532,2018-06-15
RS,ReSharper,21532,2018-07-01
RD,Rider,21532,2019-01-13
RS,ReSharper,21504,2018-11-06
RS,ReSharper,21504,2018-09-30
DB,DataGrip,21500,2019-03-27
RM,RubyMine,21500,2018-03-15
DB,DataGrip,21500,2018-08-10
RD,Rider,21490,2018-01-08
RD,Rider,21490,2018-06-28
RM,RubyMine,21480,2018-08-03
RM,RubyMine,21480,2018-12-03
RD,Rider,21476,2018-07-12
RD,Rider,21476,2018-02-02
RS,ReSharper,21462,2019-01-24
RS,ReSharper,21462,2019-05-15
RS,ReSharper,21462,2018-12-30
RS,ReSharper,21462,2019-01-20
ALL,All Products Pack,21450,2019-06-30
RD,Rider,21448,2018-08-30
DB,DataGrip,21440,2019-04-10
DB,DataGrip,21440,2019-06-07
RD,Rider,21406,2018-11-13
RM,RubyMine,21400,2019-03-24
DB,DataGrip,21400,2018-10-02
RD,Rider,21392,2018-05-04
RD,Rider,21392,2019-01-06
RS,ReSharper,21392,2018-09-13
RS,ReSharper,21392,2019-04-09
RS,ReSharper,21392,2018-10-10
DB,DataGrip,21380,2019-04-19
RD,Rider,21378,2018-08-11
RS,ReSharper,21378,2018-01-28
RD,Rider,21364,2018-05-07
RM,RubyMine,21360,2018-01-30
RD,Rider,21350,2019-05-20
RD,Rider,21350,2018-03-24
RM,RubyMine,21340,2019-06-01
RS,ReSharper,21336,2018-10-15
RD,Rider,21336,2018-06-24
DB,DataGrip,21320,2019-04-17
RD,Rider,21308,2018-05-19
RS,ReSharper,21308,2018-01-31
RS,ReSharper,21308,2018-05-25
RS,ReSharper,21308,2019-03-09
DB,DataGrip,21300,2019-02-11
RD,Rider,21280,2018-02-16
RS,ReSharper,21280,2019-03-03
RM,RubyMine,21260,2018-04-13
RM,RubyMine,21260,2019-04-26
DB,DataGrip,21260,2018-09-22
RS,ReSharper,21252,2018-06-01
RS,ReSharper,21238,2019-01-04
RS,ReSharper,21224,2019-02-11
RS,ReSharper,21224,2019-04-19
RM,RubyMine,21220,2019-02-12
RD,Rider,21210,2018-01-15
RD,Rider,21210,2019-05-23
RM,RubyMine,21200,2019-06-14
DB,DataGrip,21200,2018-04-14
RD,Rider,21196,2018-12-02
RD,Rider,21196,2018-04-08
RS,ReSharper,21196,2019-02-02
RS,ReSharper,21196,2019-01-31
RD,Rider,21182,2019-06-08
RS,ReSharper,21182,2019-03-28
RS,ReSharper,21182,2018-10-16
DB,DataGrip,21180,2018-05-17
RS,ReSharper,21168,2018-11-28
RM,RubyMine,21160,2018-07-22
RD,Rider,21154,2018-01-21
RD,Rider,21154,2019-01-31
RS,ReSharper,21154,2018-01-17
RS,ReSharper,21154,2019-02-26
RS,ReSharper,21154,2018-05-05
RD,Rider,21154,2019-05-25
RM,RubyMine,21140,2018-11-02
RS,ReSharper,21126,2018-07-22
RD,Rider,21126,2019-01-26
RM,RubyMine,21120,2018-12-25
RD,Rider,21112,2019-04-30
DB,DataGrip,21100,2019-04-09
RD,Rider,21098,2018-07-15
RD,Rider,21084,2018-07-08
RD,Rider,21084,2018-09-20
RD,Rider,21070,2019-05-22
DB,DataGrip,21060,2018-10-15
RD,Rider,21056,2018-12-22
DB,DataGrip,21040,2018-08-28
DB,DataGrip,21020,2019-06-15
RS,ReSharper,21014,2018-04-01
RS,ReSharper,21014,2018-09-23
RS,ReSharper,21014,2019-05-24
RS,ReSharper,21000,2018-04-19
RM,RubyMine,21000,2018-11-11
DB,DataGrip,21000,2018-05-27
DB,DataGrip,21000,2018-05-16
DB,DataGrip,21000,2019-05-06
RD,Rider,21000,2018-05-10
RD,Rider,20986,2018-01-14
RS,ReSharper,20986,2018-07-04
DB,DataGrip,20980,2018-10-24
RM,RubyMine,20980,2018-06-22
RM,RubyMine,20960,2018-10-08
RS,ReSharper,20958,2018-07-05
DB,DataGrip,20940,2018-04-13
RS,ReSharper,20930,2019-02-01
DB,DataGrip,20920,2018-08-22
RS,ReSharper,20902,2018-05-20
RS,ReSharper,20902,2018-01-15
RD,Rider,20902,2018-11-24
RM,RubyMine,20900,2018-08-07
RD,Rider,20874,2019-06-01
RD,Rider,20874,2018-09-19
RD,Rider,20860,2018-10-18
RS,ReSharper,20860,2018-01-19
RS,ReSharper,20846,2018-04-10
RD,Rider,20832,2018-08-20
RD,Rider,20804,2019-04-10
RS,ReSharper,20790,2018-04-21
RM,RubyMine,20780,2018-12-18
RS,ReSharper,20776,2018-07-07
RS,ReSharper,20762,2018-02-19
DB,DataGrip,20760,2018-02-25
RM,RubyMine,20760,2019-05-24
RM,RubyMine,20740,2019-04-21
RM,RubyMine,20740,2018-03-27
RD,Rider,20734,2019-02-05
RS,ReSharper,20734,2018-01-05
RS,ReSharper,20706,2018-11-17
RM,RubyMine,20680,2018-01-02
DB,DataGrip,20680,2019-04-20
RM,RubyMine,20680,2019-05-22
RD,Rider,20678,2018-04-10
RS,ReSharper,20678,2018-10-26
RS,ReSharper,20664,2018-07-21
RM,RubyMine,20660,2018-06-07
RD,Rider,20650,2019-04-19
RS,ReSharper,20650,2018-02-10
RM,RubyMine,20640,2019-06-16
RD,Rider,20636,2018-09-11
RS,ReSharper,20636,2019-01-19
RS,ReSharper,20622,2019-05-05
RD,Rider,20608,2018-12-15
DB,DataGrip,20580,2018-02-17
DB,DataGrip,20560,2019-06-10
RM,RubyMine,20520,2019-06-15
YT,YouTrack InCloud,20500,2019-06-26
RS,ReSharper,20468,2019-03-10
RM,RubyMine,20460,2018-07-19
RS,ReSharper,20440,2018-10-21
RS,ReSharper,20426,2018-06-06
RD,Rider,20398,2018-06-14
RS,ReSharper,20398,2019-02-14
RS,ReSharper,20384,2019-02-13
RD,Rider,20370,2018-10-19
RD,Rider,20370,2018-05-03
DB,DataGrip,20360,2018-06-25
RD,Rider,20356,2019-04-27
RS,ReSharper,20328,2018-05-17
RD,Rider,20328,2018-04-18
RS,ReSharper,20328,2018-08-12
